Pose Name,Image Name,RHA,LHA,REA,LEA,RKA,LKA,RSA,LSA
Sorted_Cobra_Pose_Bhujangasana,0_203.jpg:,"120.46766328925099
","134.8843231156963
","120.46766328925099
","151.14587802451211
","166.15337791365647
","45.67692420955557
","13.116424307321962
","8.61855862841142
"
Sorted_Cobra_Pose_Bhujangasana,f 1_1.jpg:,"105.99882112843397
","138.985801826596
","105.99882112843397
","171.61054955696503
","100.3988079749018
","5.82267948258354
","169.54423233765806
","170.0602889710512
"
Sorted_Cobra_Pose_Bhujangasana,f 1_9.jpg:,"114.32086236511496
","124.31317577373927
","114.32086236511496
","173.52963911734494
","179.52559511343568
","13.628230713228536
","18.718219095215304
","18.971750575676435
"
Sorted_Cobra_Pose_Bhujangasana,1_213.jpg:,"149.25975908178066
","143.68725926274027
","149.25975908178066
","114.10960376412808
","166.46060733676757
","11.417963391372082
","20.42211773010846
","19.129997503974113
"
Sorted_Cobra_Pose_Bhujangasana,1_234.jpg:,"102.09602136654782
","90.65709229142071
","102.09602136654782
","177.5819051253479
","175.4103916952375
","24.598113574072755
","18.439498232612074
","18.563463815993412
"
Sorted_Cobra_Pose_Bhujangasana,1_250.jpg:,"124.87981734839636
","123.25813329888142
","124.87981734839636
","147.1530266841462
","175.30915957433
","9.365004430775619
","27.324478039298928
","24.04296902330902
"
Sorted_Cobra_Pose_Bhujangasana,1_329.jpg:,"127.14898607638119
","129.0441130799993
","127.14898607638119
","150.1149836248201
","173.7114885640047
","12.204480754586253
","17.86508083073351
","17.044672132472652
"
Sorted_Cobra_Pose_Bhujangasana,1_338.jpg:,"137.6953497428444
","140.6685646385995
","137.6953497428444
","134.79996946231512
","170.47627292985317
","15.994794817775665
","8.904639687824972
","4.400978312381491
"
Sorted_Cobra_Pose_Bhujangasana,1_344.jpg:,"116.90378931057086
","116.94882202836622
","116.90378931057086
","175.41666451754102
","174.7992970666345
","9.108039814926958
","26.452093607786367
","25.172965703286085
"
Sorted_Cobra_Pose_Bhujangasana,1_418.jpg:,"130.26607535993597
","134.1048327105707
","130.26607535993597
","150.3833205627375
","171.2719316105236
","16.31016338023684
","24.22062521636453
","17.879407535073078
"
Sorted_Cobra_Pose_Bhujangasana,1_503.jpg:,"123.19792769954292
","130.46386808522013
","123.19792769954292
","155.9502174222007
","176.6370628215056
","12.273227081161345
","22.355153816885625
","21.790560241740987
"
Sorted_Cobra_Pose_Bhujangasana,1_505.jpg:,"121.67470116237529
","131.1367667808777
","121.67470116237529
","128.4796933276815
","157.39333884024384
","32.85809587996642
","11.892801121543847
","0.1570926680660434
"
Sorted_Cobra_Pose_Bhujangasana,1_509.jpg:,"124.96011731973563
","127.51527801617016
","124.96011731973563
","145.91968446056592
","178.3640463685478
","10.01794485014127
","34.06474645194354
","27.415689354985673
"
Sorted_Cobra_Pose_Bhujangasana,1_605.jpg:,"125.20392138752722
","137.13846561433266
","125.20392138752722
","121.39382606961796
","176.80057665420745
","14.5703428313297
","18.343973074940692
","14.281817021481261
"
Sorted_Cobra_Pose_Bhujangasana,2_556.jpg:,"129.0492801888681
","130.8229709323132
","129.0492801888681
","143.84173042741773
","174.17769694469996
","11.310459462910563
","31.3446177719243
","28.761830038587153
"
Sorted_Cobra_Pose_Bhujangasana,f 3_1.jpg:,"122.70072549861652
","129.28941604466561
","122.70072549861652
","176.64746453939318
","172.7579629207771
","21.131834004521245
","14.612256946185251
","17.476332656554256
"
Sorted_Cobra_Pose_Bhujangasana,f 3_4.jpg:,"121.70086661782479
","126.16503431396293
","121.70086661782479
","179.989781410802
","177.51146492356824
","4.060618272080313
","15.557190645492105
","15.599783430505799
"
Sorted_Cobra_Pose_Bhujangasana,f 3_6.jpg:,"127.62257956403096
","131.0137038708135
","127.62257956403096
","171.5398819740246
","176.7400545860172
","9.4312340628021
","36.89246298101736
","30.51935239337085
"
Sorted_Cobra_Pose_Bhujangasana,f 3_7.jpg:,"128.13568827300725
","136.1992132081168
","128.13568827300725
","171.91029726751864
","176.81387478823117
","23.0018582643923
","17.9924230379921
","17.34410815018462
"
Sorted_Cobra_Pose_Bhujangasana,3_61.jpg:,"121.97075399759417
","133.27341665472193
","121.97075399759417
","174.46542380169913
","178.3999097948362
","22.639201254143334
","13.40169346095366
","12.646718698211407
"
Sorted_Cobra_Pose_Bhujangasana,3_108.jpg:,"129.49443601591355
","135.76753127755552
","129.49443601591355
","176.83307616344683
","174.67562392590423
","15.34720327330727
","19.520293047919434
","26.05783886264472
"
Sorted_Cobra_Pose_Bhujangasana,3_113.jpg:,"125.7658608523049
","128.80661573498037
","125.7658608523049
","179.44679850093138
","178.79091877926192
","9.6184516596792
","15.403767019490553
","21.832924880512998
"
Sorted_Cobra_Pose_Bhujangasana,3_117.jpg:,"127.1424614679849
","127.743691806281
","127.1424614679849
","179.4072296605132
","174.4381987511623
","9.674953079179202
","14.114295428437256
","14.205242840104756
"
Sorted_Cobra_Pose_Bhujangasana,3_134.jpg:,"126.28728153976124
","133.4912661063573
","126.28728153976124
","178.99361339869924
","179.8956079592358
","14.523353538390278
","17.42617788638409
","18.29189634727522
"
Sorted_Cobra_Pose_Bhujangasana,3_138.jpg:,"121.16796169553398
","129.0141973748108
","121.16796169553398
","174.82171097986745
","178.80505422324646
","13.200278455284451
","24.045881948488187
","19.194114373321185
"
Sorted_Cobra_Pose_Bhujangasana,3_175.jpg:,"125.00180366646448
","129.74745621099117
","125.00180366646448
","169.7179010755999
","172.91502317986956
","18.869104162068208
","8.46414830933856
","14.465732316533662
"
Sorted_Cobra_Pose_Bhujangasana,3_178.jpg:,"129.4376995094766
","125.37494331837507
","129.4376995094766
","170.12258091584326
","166.29163472171226
","4.559572633083344
","20.702300271469067
","16.48696039108845
"
Sorted_Cobra_Pose_Bhujangasana,3_250.jpg:,"120.38083123899352
","122.10852723376323
","120.38083123899352
","175.22163646636582
","169.1382744192969
","14.499202449082194
","20.342406109776753
","20.682547767346097
"
Sorted_Cobra_Pose_Bhujangasana,3_255.jpg:,"149.8021650532875
","143.54164782780612
","149.8021650532875
","105.55658224558388
","170.71749897978563
","8.796672408203985
","2.7495083214466343
","1.1952660887911417
"
Sorted_Cobra_Pose_Bhujangasana,3_257.jpg:,"127.80940931459105
","131.13371771377555
","127.80940931459105
","179.93137395352582
","168.8872122674004
","20.473388128303615
","19.300025162195457
","24.2593142020669
"
Sorted_Cobra_Pose_Bhujangasana,3_412.jpg:,"125.24517252083261
","127.9286649209273
","125.24517252083261
","176.26952889262773
","169.2405842626801
","15.373834218777688
","18.422437071724868
","19.173829113970534
"
Sorted_Cobra_Pose_Bhujangasana,3_510.jpg:,"120.67915878405016
","125.45206179705025
","120.67915878405016
","175.53391659958908
","179.72431563562765
","15.977289544155465
","16.06964758285203
",15.431437371314257
